title,description,target_group,objectives,url,scraped_at
GAVI mission paid a courtesy call on Minister for Health,"The Global Alliance for Vaccines and Immunization (GAVI) has held a meeting with the Ministry of Health to discuss its ongoing mission within Ghana’s health system. The discussions focused on strengthening vaccine support and providing technical assistance to the country’s health sector.The visit also aimed to outline GAVI’s mission for the year 2025 and to assess progress made over previous years.Addressing the gathering, the Chief Director of the Ministry of Health, Alhaji Hafiz Adam, welcomed the delegation from GAVI—an alliance committed to enhancing immunization programs and ensuring sustainable vaccine financing. He reaffirmed Ghana’s dedication to ensuring that every child has access to life-saving vaccines.Alhaji Adam acknowledged key challenges, including the need to sustain immunization financing and to accelerate initiatives such as the Cold Chain Equipment Optimization Platform (CCEOP) and Expanded Access to Immunization Financing (EAF). He noted that over the next few days, the mission would facilitate high-level engagements with government officials, development partners, and civil society organizations. According to him, these discussions will be crucial for reinforcing Ghana’s commitment to sustainable vaccine financing, tracking progress on GAVI-supported programs, and addressing implementation bottlenecks.The Minister of Health, Hon. Kwabena Mintah Akandoh, expressed gratitude to GAVI for its role in addressing vaccine inequities, especially among vulnerable women and children. He highlighted Ghana’s proactive steps to prevent vaccine stockouts and emphasized the country’s continued commitment to meeting its co-financing obligations despite financial constraints.“We recognize the importance of sustainable domestic financing, and we are taking strategic steps to ensure timely payments and uninterrupted immunization services,” he stated.Hon. Akandoh also indicated that as Ghana prepares to transition from GAVI support, discussions are underway to secure long-term funding for immunization. The government, through the Interagency Coordinating Committee (ICC), is currently developing an Investment Case for Immunization to improve vaccine coverage and strengthen healthcare infrastructure.Regarding procurement efforts, the Minister noted that Ghana is prioritizing improvements in cold chain infrastructure, strengthening disease surveillance systems, and addressing issues such as the underestimation of birth cohorts, which impacts vaccine planning.He concluded by emphasizing that Ghana’s collaboration with GAVI and other global health partners remains critical in achieving universal immunization coverage and protecting the health of every child.The Senior Country Manager for GAVI, Ms. Aichatou Cisse, made a presentation to project the groups achievement in the provision of vaccine immunisation support for Ghana, financial needs, acknowledging supporting partners and the way forward. She indicated that their support for Ghana’s Health Ministry comes in 3 folds, which include health system strengthening, vaccine support and technical assistance. She expressed the groups profound gratitude to the ministry for their continued collaboration as well as hosting them for the briefing.Source: PR Unit",,[],https://www.moh.gov.gh/gavi-mission-paid-a-courtesy-call-on-minister-for-health/,2025-07-09T14:34:43.291283
GAVI mission paid a courtesy call on Minister for Health,,,[],https://www.moh.gov.gh/gavi-mission-paid-a-courtesy-call-on-minister-for-health/,2025-07-09T14:34:43.292113
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.951671
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.955530
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.959389
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.979944
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.980644
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.981381
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)","In a bid to strengthen surgical, obstetric, and anaesthesia care in Ghana, Hon. Kwabena Mintah Akandoh, Minister for Health, has inaugurated the Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP) Implementation Steering Committee tasked with overseeing the implementation, coordination, and monitoring of Ghana’s NSOAP.The Steering Committee unites together experts, policymakers, healthcare professionals, and development partners, whose collective knowledge and dedication will guide the successful implementation of this strategic plan.During the inauguration ceremony, Hon. Mintah Akandoh highlighted the committee’s role in providing the strategic direction necessary to coordinate, monitor, and evaluate our collective efforts to achieve the plan’s objectives.“The development of this plan is in line with our broader objectives for the health sector. It ensures that essential surgical, obstetric, and anesthesia services are incorporated into Ghana’s universal health coverage strategy. This is an important step toward reducing maternal and child mortality, effectively managing trauma cases, and strengthening emergency and critical care services throughout the country,” he said.The success of the NSOAP will not only strengthen our healthcare system but also save countless lives and ensure that every Ghanaian, regardless of their location or financial status, has access to quality surgical care. Hon. Mintah Akandoh called upon the committee members to approach their responsibility with a sense of urgency, commitment, and excellence.In response to the Minister, Prof. John Nkrumah Mills, the Chairman of the Committee, reassured the Minister and the entire Ministry that with the support of development partners, the resources provided, and cooperation from all stakeholders, the committee would successfully achieve Universal Health Care in the country.Prof. Nkrumah Mills pledged the committee’s dedication to delivering on its mandate and ensuring the provision of improving Surgical, Obstetric and Anaesthesia management in the country.“We have to start right away, not to rush into implementing any programme but rather to plan, mobilize and strategize such that we make haste by not wasting time on minor issues, but by executing the NSOAP efficiently,” he added.Source: PR Unit",,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.982026
"Minister for Health inaugurates Ghana National Surgical, Obstetric, and Anesthesia Plan (NSOAP)",,,[],https://www.moh.gov.gh/minister-for-health-inaugurates-ghana-national-surgical-obstetric-and-anesthesia-plan-nsoap/,2025-07-09T14:34:43.982650
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.627818
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.632832
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.651379
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.673441
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.674660
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.675916
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,"In a decisive move to combat the opioid crisis and protect public health, the Ministry of Health has destroyed a large consignment of illicit opioid-containing drugs that entered the country under suspicious circumstances.The destroyed consignment included 128 boxes of Tafrodol, 92 boxes of Timaking Tapertado, and 10 boxes of Rahol Tapentadol, totalling 230 boxes of opioids. The consignment posed significant risks to public health, with the potential for widespread misuse and addiction, particularly among the youth.The destruction exercise took place at Vigour-DW Enterprise, a waste management specialist in Ashaiman, under the supervision of key regulatory and legal authorities. The operation was carried out in strict accordance with a court order.In a rare and symbolic demonstration of its resolve, the Ministry opted to publicly incinerate the drugs. Minister for Health, Hon. Kwabena Mintah Akandoh, emphasized that the action was not only to eliminate the harmful substances but also to send a strong warning to those engaged in the illegal drug trade.“We will not stop here. After the safe disposal of this consignment, we will further investigate the clearing agent and the importer, and hand them over to the Attorney General for prosecution,” he affirmed.The Minister also called on the public to remain vigilant and promptly report any suspicious drug-related activities to the authorities. “We all have a role to play in protecting our communities,” he said.He reaffirmed the Ministry’s commitment to keeping the public safe and continuing its efforts to safeguard the well-being of all citizens, as well as the productivity of the country.The event was witnessed by the Registrar of the High Court, representatives from the Food and Drugs Authority (FDA), the Narcotics Control Commission (NACOC), the Ministry of Environment, Science, Technology and Innovation (MESTI), the Ministry of Health, and members of the media.The Ministry reiterated its commitment to ensuring the safety and well-being of all citizens and sustaining the productivity and prosperity of the nation.Source: PR Unit",,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.676735
Ministry of Health destroyed large consignment of illicit opioid-containing drugs,,,[],https://www.moh.gov.gh/ministry-of-health-destroyed-large-consignment-of-illicit-opioid-containing-drugs/,2025-07-09T14:34:44.677530
Ghana AIDS Commission DG paid a courtesy call on Health Minister,Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office,,[],https://www.moh.gov.gh/ghana-aids-commission-dg-paid-a-courtesy-call-on-health-minister/,2025-07-09T14:34:45.305001
Ghana AIDS Commission DG paid a courtesy call on Health Minister,Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office,,[],https://www.moh.gov.gh/ghana-aids-commission-dg-paid-a-courtesy-call-on-health-minister/,2025-07-09T14:34:45.310220
Ghana AIDS Commission DG paid a courtesy call on Health Minister,Ministry of Health– P.O.Box M 44Sekou Toure AvenueNorth RidgeAdjacent National Health Insurance Head Office,,[],https://www.moh.gov.gh/ghana-aids-commission-dg-paid-a-courtesy-call-on-health-minister/,2025-07-09T14:34:45.315438
